epoch,step,test/f1_class_0_epoch,test/f1_class_0_step,test/f1_class_1_epoch,test/f1_class_1_step,test/f1_class_2_epoch,test/f1_class_2_step,test/f1_class_3_epoch,test/f1_class_3_step,test/f1_class_4_epoch,test/f1_class_4_step,test/f1_class_5_epoch,test/f1_class_5_step,test/iou_class_0_epoch,test/iou_class_0_step,test/iou_class_1_epoch,test/iou_class_1_step,test/iou_class_2_epoch,test/iou_class_2_step,test/iou_class_3_epoch,test/iou_class_3_step,test/iou_class_4_epoch,test/iou_class_4_step,test/iou_class_5_epoch,test/iou_class_5_step,test/loss_epoch,test/loss_step,train/f1_class_0,train/f1_class_1,train/f1_class_2,train/f1_class_3,train/f1_class_4,train/f1_class_5,train/iou_class_0,train/iou_class_1,train/iou_class_2,train/iou_class_3,train/iou_class_4,train/iou_class_5,train/loss,val/f1_class_0_epoch,val/f1_class_0_step,val/f1_class_1_epoch,val/f1_class_1_step,val/f1_class_2_epoch,val/f1_class_2_step,val/f1_class_3_epoch,val/f1_class_3_step,val/f1_class_4_epoch,val/f1_class_4_step,val/f1_class_5_epoch,val/f1_class_5_step,val/iou_class_0_epoch,val/iou_class_0_step,val/iou_class_1_epoch,val/iou_class_1_step,val/iou_class_2_epoch,val/iou_class_2_step,val/iou_class_3_epoch,val/iou_class_3_step,val/iou_class_4_epoch,val/iou_class_4_step,val/iou_class_5_epoch,val/iou_class_5_step,val/loss_epoch,val/loss_step
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5516327619552612,0.0,0.20656371116638184,0.0,0.527722179889679,0.0545426569879055,0.7110352516174316,0.0,0.3424000144004822,0.0,0.6908614635467529,0.10344325006008148,0.9592010378837585,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710957407951355,0.0,0.41855520009994507,0.0,0.6772734522819519,0.10868226736783981,0.8310638070106506,0.0,0.5901147723197937,0.0,0.8075885772705078,0.19605664908885956,0.6637877821922302,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6240842938423157,0.1045348048210144,0.3866089880466461,0.0,0.5925439596176147,0.25999224185943604,0.7685368061065674,0.18928295373916626,0.557632327079773,0.0,0.7441477179527283,0.41268864274024963,0.8030375838279724,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6696265935897827,,0.316357284784317,,0.5588258504867554,,0.0,,0.579144299030304,,0.3818517327308655,,0.8021273612976074,,0.48065564036369324,,0.7169830799102783,,0.0,,0.7334913015365601,,0.5526667237281799,,0.6372378468513489
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6869704127311707,,0.07607455551624298,,0.44394150376319885,,0.0,,0.6695553064346313,,0.3438663184642792,,0.8144427537918091,,0.14139272272586823,,0.6149023175239563,,0.0,,0.8020762205123901,,0.5117567181587219,,0.6355310082435608
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6343542337417603,,0.3575880527496338,,0.5896825790405273,,0.0,,0.6619170904159546,,0.296771377325058,,0.776275098323822,,0.5267990827560425,,0.7418872117996216,,0.0,,0.7965705394744873,,0.45770812034606934,,0.6666808724403381
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5678449273109436,,0.3508736789226532,,0.5599754452705383,,0.0,,0.6288119554519653,,0.30898189544677734,,0.7243636250495911,,0.5194766521453857,,0.7179285287857056,,0.0,,0.772111177444458,,0.47209498286247253,,0.7411133646965027
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6646798849105835,,0.0,,0.4067371189594269,,0.0,,0.6730849146842957,,0.2510988116264343,,0.7985678315162659,,0.0,,0.5782702565193176,,0.0,,0.8046033978462219,,0.4014052450656891,,0.6625236868858337
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5405848622322083,,0.3289840519428253,,0.4575696289539337,,0.0,,0.649475634098053,,0.34623411297798157,,0.7017917633056641,,0.495091050863266,,0.6278528571128845,,0.0,,0.7874934077262878,,0.514374315738678,,0.7404607534408569
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6272306442260742,,0.24100267887115479,,0.47017407417297363,,0.0,,0.7129135131835938,,0.3170779049396515,,0.7709179520606995,,0.3883999288082123,,0.6396169066429138,,0.0,,0.8323987126350403,,0.4814869165420532,,0.6312264800071716
,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6850464940071106,,0.16478554904460907,,0.6574247479438782,,0.0,,0.6777082085609436,,0.38732367753982544,,0.81308913230896,,0.2829457223415375,,0.7933087348937988,,0.0,,0.8078975677490234,,0.558375358581543,,0.623717188835144
,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6736236810684204,,0.33265069127082825,,0.5082184672355652,,0.0,,0.6933354735374451,,0.1073976680636406,,0.8049882054328918,,0.49923163652420044,,0.6739321351051331,,0.0,,0.8188991546630859,,0.19396404922008514,,0.5988463759422302
,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7758542895317078,,0.33653923869132996,,0.4934696853160858,,0.0,,0.7854189872741699,,0.2607884705066681,,0.8737814426422119,,0.5035979747772217,,0.6608365774154663,,0.0,,0.8798147439956665,,0.41369107365608215,,0.5872513055801392
0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6465190649032593,,0.24625344574451447,,0.5156412124633789,,0.0,,0.6676144599914551,,0.3020744323730469,,0.7838174104690552,,0.3778653144836426,,0.6773247122764587,,0.0,,0.7997841835021973,,0.4578208923339844,,0.652458906173706,
1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7200043797492981,0.180650994181633,0.5676435828208923,0.0,0.6978917121887207,0.376398503780365,0.8372122645378113,0.30601930618286133,0.7241997718811035,0.0,0.8220685720443726,0.5469324588775635,0.532015323638916,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,0.697996199131012,0.3406510651111603,0.5475093722343445,0.0,0.6826258897781372,0.3838047981262207,0.8221410512924194,0.5081875324249268,0.7076007723808289,0.0,0.8113816380500793,0.5547094345092773,0.5498724579811096,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6605251431465149,0.26490992307662964,0.6602851748466492,0.0,0.677044689655304,0.45184096693992615,0.7955617904663086,0.4188597500324249,0.7953876852989197,0.0,0.8074259161949158,0.6224386692047119,0.604556679725647,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6941096782684326,0.28742748498916626,0.5612414479255676,0.0,0.6675567030906677,0.2089930921792984,0.8194388747215271,0.44651442766189575,0.7189681529998779,0.0,0.8006405234336853,0.34573084115982056,0.5464743375778198,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6855652928352356,,0.2677666246891022,,0.5373554825782776,,0.2740834355354309,,0.6225994825363159,,0.44117289781570435,,0.8134544491767883,,0.4224225878715515,,0.6990647315979004,,0.4302440881729126,,0.7674099206924438,,0.6122414469718933,,0.5403721332550049
,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7444887161254883,,0.062254343181848526,,0.43464961647987366,,0.0,,0.7054405212402344,,0.44650182127952576,,0.8535322546958923,,0.11721174418926239,,0.6059314012527466,,0.0,,0.8272824883460999,,0.6173539757728577,,0.512425422668457
,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6863335371017456,,0.3395732045173645,,0.6551217436790466,,0.33127668499946594,,0.6964741349220276,,0.31497374176979065,,0.8139950037002563,,0.5069871544837952,,0.7916296720504761,,0.49768272042274475,,0.8210842609405518,,0.47905707359313965,,0.5609529614448547
,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5864289999008179,,0.2671167254447937,,0.5785320997238159,,0.003423637943342328,,0.6194706559181213,,0.36318910121917725,,0.7393069863319397,,0.4216134250164032,,0.7330000996589661,,0.0068239131942391396,,0.7650285363197327,,0.5328521132469177,,0.691560685634613
,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69487464427948,,0.0,,0.4378516376018524,,0.0,,0.6900113224983215,,0.24105457961559296,,0.8199717402458191,,0.0,,0.6090359091758728,,0.0,,0.8165760040283203,,0.38846734166145325,,0.5814273357391357
,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5662573575973511,,0.22620706260204315,,0.5552343726158142,,0.0,,0.6583244204521179,,0.3892481029033661,,0.7230706810951233,,0.3689540922641754,,0.7140201926231384,,0.0,,0.7939633727073669,,0.5603723526000977,,0.6397031545639038
,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6406617760658264,,0.22489742934703827,,0.45430657267570496,,0.2365766316652298,,0.7219593524932861,,0.3598678708076477,,0.7809796929359436,,0.3672102093696594,,0.624774158000946,,0.3826315701007843,,0.8385323882102966,,0.5292688608169556,,0.565818190574646
,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7009700536727905,,0.04126223921775818,,0.6298639178276062,,0.12233246862888336,,0.6937100887298584,,0.4329299032688141,,0.8242003321647644,,0.07925426959991455,,0.7729036808013916,,0.21799683570861816,,0.8191604018211365,,0.6042582988739014,,0.5105739235877991
,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7055008411407471,,0.2550397217273712,,0.5626330971717834,,0.24625907838344574,,0.6974068284034729,,0.19459079205989838,,0.8273239731788635,,0.40642493963241577,,0.7201090455055237,,0.3951972424983978,,0.8217321038246155,,0.3257865309715271,,0.5446813106536865
,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7808400988578796,,0.282748281955719,,0.5691211819648743,,0.41142284870147705,,0.7824370265007019,,0.259048730134964,,0.8769345283508301,,0.4408476650714874,,0.7254011631011963,,0.5829902291297913,,0.8779407143592834,,0.41149911284446716,,0.4619406461715698
1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6741930842399597,,0.1924540102481842,,0.5401069521903992,,0.15029722452163696,,0.6841774582862854,,0.34844836592674255,,0.8038511276245117,,0.30680960416793823,,0.6983174085617065,,0.23504681885242462,,0.8117692470550537,,0.5107690095901489,,0.5609456300735474,
2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7814750075340271,0.3197111189365387,0.724310576915741,0.38063958287239075,0.7571309208869934,0.4902620017528534,0.8773347735404968,0.48451682925224304,0.8401161432266235,0.5513960123062134,0.8617808818817139,0.6579540967941284,0.43250465393066406,,,,,,,,,,,,,,,,,,,,,,,,,,
2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7936388850212097,0.39225345849990845,0.6805820465087891,0.6740051507949829,0.7785173654556274,0.4449576139450073,0.8849483132362366,0.5634799599647522,0.8099361062049866,0.8052605390548706,0.875467836856842,0.6158763766288757,0.3913908898830414,,,,,,,,,,,,,,,,,,,,,,,,,,
2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7512398362159729,0.27943870425224304,0.7596005797386169,0.4679546058177948,0.7225951552391052,0.5760152339935303,0.8579519391059875,0.436814546585083,0.8633784055709839,0.6375600695610046,0.8389610648155212,0.7309767603874207,0.4601585566997528,,,,,,,,,,,,,,,,,,,,,,,,,,
2,109,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7668231129646301,0.4067263901233673,0.7931962609291077,0.005935251712799072,0.7684270143508911,0.43991619348526,0.8680247664451599,0.5782594084739685,0.8846731185913086,0.011800465174019337,0.869051456451416,0.6110302805900574,0.3819073736667633,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6746828556060791,,0.3640965521335602,,0.5214952826499939,,0.28526195883750916,,0.6133223176002502,,0.4369901418685913,,0.8057439923286438,,0.5338281393051147,,0.6855036616325378,,0.44389697909355164,,0.7603221535682678,,0.6082019805908203,,0.5766115784645081
,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7512705326080322,,0.15614072978496552,,0.4313697814941406,,0.0,,0.7127893567085266,,0.40380510687828064,,0.8579719662666321,,0.27010679244995117,,0.6027370095252991,,0.0,,0.8323140740394592,,0.5753008127212524,,0.4983173608779907
,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6943749785423279,,0.36980849504470825,,0.5549840331077576,,0.2112729400396347,,0.7069939970970154,,0.30902355909347534,,0.8196237087249756,,0.5399419069290161,,0.7138131856918335,,0.3488444685935974,,0.8283497095108032,,0.47214362025260925,,0.5419589877128601
,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5853466987609863,,0.30399808287620544,,0.5764424204826355,,0.0,,0.6301502585411072,,0.35864681005477905,,0.7384462952613831,,0.46625542640686035,,0.7313206195831299,,0.0,,0.7731192111968994,,0.5279470682144165,,0.7328687310218811
,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6811150312423706,,0.0,,0.3416624367237091,,0.0,,0.6708859801292419,,0.24935415387153625,,0.8103134036064148,,0.0,,0.509312093257904,,0.0,,0.803030252456665,,0.3991728723049164,,0.6361461281776428
,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5815671682357788,,0.2631308138370514,,0.5926131010055542,,0.0,,0.6785984635353088,,0.3813021183013916,,0.7354314923286438,,0.4166327118873596,,0.744202196598053,,0.0,,0.808529794216156,,0.5520908236503601,,0.6232596635818481
,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673239529132843,,0.2853831648826599,,0.5663554072380066,,0.0,,0.7391018271446228,,0.4228746294975281,,0.8047138452529907,,0.44404372572898865,,0.7231505513191223,,0.0,,0.8499810695648193,,0.5943948030471802,,0.5591015815734863
,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7303428649902344,,0.29358410835266113,,0.5500038862228394,,0.3540409803390503,,0.7189038395881653,,0.46750929951667786,,0.844159722328186,,0.4539080560207367,,0.7096806764602661,,0.5229398012161255,,0.8364678025245667,,0.6371466517448425,,0.469097763299942
,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7148126363754272,,0.29283908009529114,,0.5375305414199829,,0.2217845916748047,,0.7144445180892944,,0.17316673696041107,,0.8336918354034424,,0.45301705598831177,,0.6992128491401672,,0.363050252199173,,0.8334413766860962,,0.2952124774456024,,0.5490541458129883
,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7896757125854492,,0.3036539554595947,,0.5733351707458496,,0.5582050681114197,,0.7856265306472778,,0.33767199516296387,,0.8824791312217712,,0.4658505618572235,,0.7288150191307068,,0.7164719104766846,,0.8799449801445007,,0.5048651695251465,,0.43581917881965637
2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6826248168945312,,0.26127707958221436,,0.5221813917160034,,0.14362302422523499,,0.6927270889282227,,0.35483917593955994,,0.809853196144104,,0.4013341963291168,,0.6826089024543762,,0.2160637080669403,,0.8176289796829224,,0.5172269940376282,,0.562223494052887,
3,119,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8134729862213135,0.5320006608963013,0.8606887459754944,0.0,0.818215012550354,0.5679483413696289,0.8971437811851501,0.6945175528526306,0.9251291751861572,0.0,0.9000200629234314,0.7244477868080139,0.32403993606567383,,,,,,,,,,,,,,,,,,,,,,,,,,
3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793685793876648,0.206400528550148,0.6347615718841553,0.0,0.7926996946334839,0.5064384937286377,0.8760057687759399,0.34217578172683716,0.7765799760818481,0.0,0.8843641877174377,0.6723653078079224,0.37460950016975403,,,,,,,,,,,,,,,,,,,,,,,,,,
3,139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7978412508964539,0.36898162961006165,0.735051155090332,0.6317281723022461,0.7424654960632324,0.3869786858558655,0.8875547051429749,0.5390599966049194,0.8472962379455566,0.7743056416511536,0.8522010445594788,0.5580167770385742,0.4009507894515991,,,,,,,,,,,,,,,,,,,,,,,,,,
3,149,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214608430862427,0.412726491689682,0.7292848229408264,0.3841339945793152,0.7613022923469543,0.36630451679229736,0.9019802212715149,0.5842978358268738,0.843452513217926,0.555053174495697,0.8644765615463257,0.5361974835395813,0.3469773232936859,,,,,,,,,,,,,,,,,,,,,,,,,,
