epoch,step,test/f1_class_0_epoch,test/f1_class_0_step,test/f1_class_1_epoch,test/f1_class_1_step,test/f1_class_2_epoch,test/f1_class_2_step,test/f1_class_3_epoch,test/f1_class_3_step,test/f1_class_4_epoch,test/f1_class_4_step,test/f1_class_5_epoch,test/f1_class_5_step,test/iou_class_0_epoch,test/iou_class_0_step,test/iou_class_1_epoch,test/iou_class_1_step,test/iou_class_2_epoch,test/iou_class_2_step,test/iou_class_3_epoch,test/iou_class_3_step,test/iou_class_4_epoch,test/iou_class_4_step,test/iou_class_5_epoch,test/iou_class_5_step,test/loss_epoch,test/loss_step,train/f1_class_0,train/f1_class_1,train/f1_class_2,train/f1_class_3,train/f1_class_4,train/f1_class_5,train/iou_class_0,train/iou_class_1,train/iou_class_2,train/iou_class_3,train/iou_class_4,train/iou_class_5,train/loss,val/f1_class_0_epoch,val/f1_class_0_step,val/f1_class_1_epoch,val/f1_class_1_step,val/f1_class_2_epoch,val/f1_class_2_step,val/f1_class_3_epoch,val/f1_class_3_step,val/f1_class_4_epoch,val/f1_class_4_step,val/f1_class_5_epoch,val/f1_class_5_step,val/iou_class_0_epoch,val/iou_class_0_step,val/iou_class_1_epoch,val/iou_class_1_step,val/iou_class_2_epoch,val/iou_class_2_step,val/iou_class_3_epoch,val/iou_class_3_step,val/iou_class_4_epoch,val/iou_class_4_step,val/iou_class_5_epoch,val/iou_class_5_step,val/loss_epoch,val/loss_step
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24336285889148712,0.00389149971306324,0.0812109187245369,0.0015218068147078156,0.14264248311519623,0.025495149195194244,0.3914591073989868,0.007752829231321812,0.15022215247154236,0.0030389889143407345,0.24967123568058014,0.04972261190414429,1.7654377222061157,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3504781126976013,0.002374685602262616,0.026773685589432716,7.862098573241383e-05,0.23532244563102722,0.01575963944196701,0.5190430283546448,0.004738119896501303,0.05215109512209892,0.00015722961688879877,0.3809894919395447,0.031030254438519478,1.7292078733444214,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3691437542438507,0.010149843990802765,0.020629383623600006,0.0007480080821551383,0.2618577778339386,0.005087642930448055,0.5392329692840576,0.020095719024538994,0.04042482748627663,0.0014948979951441288,0.41503530740737915,0.010123779997229576,1.7143917083740234,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4395208954811096,,0.0,,0.04762010648846626,,1.3419756214716472e-05,,0.23301191627979279,,0.0014037208165973425,,0.6106488704681396,,0.0,,0.09091102331876755,,2.683915226953104e-05,,0.3779556453227997,,0.0028035063296556473,,1.689221739768982
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40351182222366333,,0.0012926915660500526,,0.0017983656143769622,,0.0009004502207972109,,0.3131204843521118,,0.0069786012172698975,,0.5750030875205994,,0.002582045504823327,,0.003590274602174759,,0.0017992802895605564,,0.4769105017185211,,0.013860476203262806,,1.6885899305343628
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3913107216358185,,0.003653501393273473,,0.0049062734469771385,,0.0,,0.2756389081478119,,0.006396764889359474,,0.5625066161155701,,0.00728040374815464,,0.009764638729393482,,0.0,,0.4321582019329071,,0.012712213210761547,,1.7001781463623047
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3355264663696289,,0.005652464460581541,,0.01787387952208519,,0.0,,0.30466973781585693,,0.005814341828227043,,0.5024632215499878,,0.011241387575864792,,0.035120029002428055,,0.0,,0.46704500913619995,,0.011561460793018341,,1.6935319900512695
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3506631553173065,,0.0,,0.032388150691986084,,8.511290616297629e-06,,0.3368590474128723,,0.00916148442775011,,0.5192459225654602,,0.0,,0.0627441331744194,,1.7022435713442974e-05,,0.5039559602737427,,0.0181566271930933,,1.6880736351013184
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3319866359233856,,0.0,,0.006101214326918125,,0.0,,0.36076685786247253,,0.01547878049314022,,0.49848341941833496,,0.0,,0.012128430418670177,,0.0,,0.530240535736084,,0.03048568032681942,,1.6941635608673096
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3926566541194916,,0.003668449120596051,,0.03137082979083061,,0.00022576548508368433,,0.37810149788856506,,0.015575733967125416,,0.5638958811759949,,0.007310081738978624,,0.060833271592855453,,0.00045142904855310917,,0.5487281084060669,,0.03067370317876339,,1.6971688270568848
,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4052375257015228,,0.019186217337846756,,0.04393269866704941,,9.18974092201097e-06,,0.31561145186424255,,0.0007135379710234702,,0.5767530798912048,,0.03765007480978966,,0.08416768908500671,,1.837931267800741e-05,,0.47979432344436646,,0.001426058355718851,,1.6938127279281616
,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41610920429229736,,0.0011456249048933387,,0.023313304409384727,,0.0,,0.3623504936695099,,0.0010764681501314044,,0.5876795053482056,,0.002288627903908491,,0.045564353466033936,,0.0,,0.531948983669281,,0.0021506212651729584,,1.6665780544281006
