epoch,step,test/f1_class_0_epoch,test/f1_class_0_step,test/f1_class_1_epoch,test/f1_class_1_step,test/f1_class_2_epoch,test/f1_class_2_step,test/f1_class_3_epoch,test/f1_class_3_step,test/f1_class_4_epoch,test/f1_class_4_step,test/f1_class_5_epoch,test/f1_class_5_step,test/iou_class_0_epoch,test/iou_class_0_step,test/iou_class_1_epoch,test/iou_class_1_step,test/iou_class_2_epoch,test/iou_class_2_step,test/iou_class_3_epoch,test/iou_class_3_step,test/iou_class_4_epoch,test/iou_class_4_step,test/iou_class_5_epoch,test/iou_class_5_step,test/loss_epoch,test/loss_step,train/f1_class_0,train/f1_class_1,train/f1_class_2,train/f1_class_3,train/f1_class_4,train/f1_class_5,train/iou_class_0,train/iou_class_1,train/iou_class_2,train/iou_class_3,train/iou_class_4,train/iou_class_5,train/loss,val/f1_class_0_epoch,val/f1_class_0_step,val/f1_class_1_epoch,val/f1_class_1_step,val/f1_class_2_epoch,val/f1_class_2_step,val/f1_class_3_epoch,val/f1_class_3_step,val/f1_class_4_epoch,val/f1_class_4_step,val/f1_class_5_epoch,val/f1_class_5_step,val/iou_class_0_epoch,val/iou_class_0_step,val/iou_class_1_epoch,val/iou_class_1_step,val/iou_class_2_epoch,val/iou_class_2_step,val/iou_class_3_epoch,val/iou_class_3_step,val/iou_class_4_epoch,val/iou_class_4_step,val/iou_class_5_epoch,val/iou_class_5_step,val/loss_epoch,val/loss_step
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4420613944530487,0.003208746900781989,0.004445340018719435,0.0,0.4171595573425293,0.078326515853405,0.6130964756011963,0.006396967452019453,0.00885133258998394,0.0,0.5887263417243958,0.14527420699596405,1.502852439880371,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567911684513092,0.0002992618246935308,0.00018988973170053214,0.0,0.3657090663909912,0.06610851734876633,0.7244179248809814,0.0005983446026220918,0.0003797073441091925,0.0,0.5355592966079712,0.12401837110519409,1.4144060611724854,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6044611930847168,0.0,0.00010929587733699009,0.0,0.5336145758628845,0.018239779397845268,0.7534756064414978,0.0,0.0002185678604291752,0.0,0.6958913207054138,0.035826098173856735,1.31744384765625,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5781760811805725,,0.0,,2.424955164315179e-05,,0.0,,0.3368605971336365,,0.0033294055610895157,,0.7327142953872681,,0.0,,4.849792821914889e-05,,0.0,,0.5039576888084412,,0.006636715028434992,,1.2916429042816162
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6539077758789062,,0.0,,3.7205150874797255e-05,,0.0,,0.5134559273719788,,0.004205264616757631,,0.7907427549362183,,0.0,,7.44075296097435e-05,,0.0,,0.6785210967063904,,0.008375308476388454,,1.1792526245117188
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6211380362510681,,0.0,,8.978675759863108e-05,,0.0,,0.4895617663860321,,0.005899652373045683,,0.766298770904541,,0.0,,0.00017955739167518914,,0.0,,0.6573232412338257,,0.011730101890861988,,1.2041027545928955
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5139284133911133,,0.0,,4.1510138544254005e-05,,0.0,,0.4539671242237091,,0.0037343439180403948,,0.6789336204528809,,0.0,,8.301682828459889e-05,,0.0,,0.624453067779541,,0.007440900895744562,,1.2960277795791626
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5502748489379883,,0.0,,2.7932310331379995e-05,,0.0,,0.48559775948524475,,0.0037794006057083607,,0.7099061608314514,,0.0,,5.586305996985175e-05,,0.0,,0.6537405848503113,,0.007530341390520334,,1.2676562070846558
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5392851233482361,,0.0,,3.470715819275938e-05,,0.0,,0.6109475493431091,,0.006857024040073156,,0.7006955146789551,,0.0,,6.941190804354846e-05,,0.0,,0.7584946751594543,,0.013620651327073574,,1.2455636262893677
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5788368582725525,,0.0,,0.00014534519868902862,,0.0,,0.5323362350463867,,0.00529300794005394,,0.7332447171211243,,0.0,,0.00029064813861623406,,0.0,,0.6948034167289734,,0.010530279017984867,,1.255429744720459
