epoch,step,test/f1_class_0_epoch,test/f1_class_0_step,test/f1_class_1_epoch,test/f1_class_1_step,test/f1_class_2_epoch,test/f1_class_2_step,test/f1_class_3_epoch,test/f1_class_3_step,test/f1_class_4_epoch,test/f1_class_4_step,test/f1_class_5_epoch,test/f1_class_5_step,test/iou_class_0_epoch,test/iou_class_0_step,test/iou_class_1_epoch,test/iou_class_1_step,test/iou_class_2_epoch,test/iou_class_2_step,test/iou_class_3_epoch,test/iou_class_3_step,test/iou_class_4_epoch,test/iou_class_4_step,test/iou_class_5_epoch,test/iou_class_5_step,test/loss_epoch,test/loss_step,train/f1_class_0,train/f1_class_1,train/f1_class_2,train/f1_class_3,train/f1_class_4,train/f1_class_5,train/iou_class_0,train/iou_class_1,train/iou_class_2,train/iou_class_3,train/iou_class_4,train/iou_class_5,train/loss,val/f1_class_0_epoch,val/f1_class_0_step,val/f1_class_1_epoch,val/f1_class_1_step,val/f1_class_2_epoch,val/f1_class_2_step,val/f1_class_3_epoch,val/f1_class_3_step,val/f1_class_4_epoch,val/f1_class_4_step,val/f1_class_5_epoch,val/f1_class_5_step,val/iou_class_0_epoch,val/iou_class_0_step,val/iou_class_1_epoch,val/iou_class_1_step,val/iou_class_2_epoch,val/iou_class_2_step,val/iou_class_3_epoch,val/iou_class_3_step,val/iou_class_4_epoch,val/iou_class_4_step,val/iou_class_5_epoch,val/iou_class_5_step,val/loss_epoch,val/loss_step
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13256317377090454,0.005493835546076298,0.00423494353890419,1.0216487680736464e-05,0.19420716166496277,0.059853725135326385,0.23409408330917358,0.010927637107670307,0.008434168994426727,2.043276617769152e-05,0.32524868845939636,0.11294714361429214,1.7748676538467407,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19266341626644135,0.0063506243750452995,0.0,2.4765960915829055e-05,0.20861129462718964,0.06809684634208679,0.32308095693588257,0.012621096335351467,0.0,4.953069583280012e-05,0.34520822763442993,0.12751062214374542,1.7660675048828125,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292418897151947,0.024418411776423454,0.22986720502376556,0.027192149311304092,0.22648517787456512,0.030172543600201607,0.452514111995697,0.047672729939222336,0.3738081753253937,0.052944622933864594,0.3693239390850067,0.05857764929533005,1.7492179870605469,,,,,,,,,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620404303073883,0.00022591662127524614,0.0,1.5851126590860076e-05,0.28151676058769226,0.038757599890232086,0.5316148400306702,0.000451731204520911,0.0,3.1701751140644774e-05,0.43934929370880127,0.0746229887008667,1.7250235080718994,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376976788043976,0.032632265239953995,0.19840069115161896,0.0,0.3513358533382416,0.01430396270006895,0.6088869571685791,0.06320209801197052,0.33110910654067993,0.0,0.5199830532073975,0.02820448949933052,1.693779706954956,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5487292408943176,0.02083512768149376,0.0008650422096252441,0.004435615614056587,0.36113378405570984,0.00818242784589529,0.708618700504303,0.04081977158784866,0.0017285890644416213,0.008832055144011974,0.530636727809906,0.016232037916779518,1.6781902313232422,,,,,,,,,,,,,,,,,,,,,,,,,,
0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47941190004348755,0.013324599713087082,0.09942221641540527,0.0,0.5381405353546143,0.0061869812197983265,0.6481114625930786,0.026298779994249344,0.1808626651763916,0.0,0.6997287273406982,0.012297875247895718,1.6525843143463135,,,,,,,,,,,,,,,,,,,,,,,,,,
0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5257368087768555,0.0,0.0,7.56811277824454e-05,0.4355413317680359,0.07756272703409195,0.6891579031944275,0.0,0.0,0.00015135080320760608,0.6067973375320435,0.14395955204963684,1.676092505455017,,,,,,,,,,,,,,,,,,,,,,,,,,
0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6258344054222107,0.04037075862288475,0.03411809727549553,0.0,0.44106239080429077,0.06468845903873444,0.7698624134063721,0.07760840654373169,0.06598491221666336,0.0,0.6121350526809692,0.12151622027158737,1.671002745628357,,,,,,,,,,,,,,,,,,,,,,,,,,
0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895397663116455,0.010548451915383339,0.03517434000968933,0.0031843825709074736,0.3633541166782379,0.029497070237994194,0.7417741417884827,0.0208766870200634,0.0679582878947258,0.006348548922687769,0.5330296754837036,0.05730384588241577,1.6641286611557007,,,,,,,,,,,,,,,,,,,,,,,,,,
