epoch,step,test/f1_class_0_epoch,test/f1_class_0_step,test/f1_class_1_epoch,test/f1_class_1_step,test/f1_class_2_epoch,test/f1_class_2_step,test/f1_class_3_epoch,test/f1_class_3_step,test/f1_class_4_epoch,test/f1_class_4_step,test/f1_class_5_epoch,test/f1_class_5_step,test/iou_class_0_epoch,test/iou_class_0_step,test/iou_class_1_epoch,test/iou_class_1_step,test/iou_class_2_epoch,test/iou_class_2_step,test/iou_class_3_epoch,test/iou_class_3_step,test/iou_class_4_epoch,test/iou_class_4_step,test/iou_class_5_epoch,test/iou_class_5_step,test/loss_epoch,test/loss_step,train/f1_class_0,train/f1_class_1,train/f1_class_2,train/f1_class_3,train/f1_class_4,train/f1_class_5,train/iou_class_0,train/iou_class_1,train/iou_class_2,train/iou_class_3,train/iou_class_4,train/iou_class_5,train/loss,val/f1_class_0_epoch,val/f1_class_0_step,val/f1_class_1_epoch,val/f1_class_1_step,val/f1_class_2_epoch,val/f1_class_2_step,val/f1_class_3_epoch,val/f1_class_3_step,val/f1_class_4_epoch,val/f1_class_4_step,val/f1_class_5_epoch,val/f1_class_5_step,val/iou_class_0_epoch,val/iou_class_0_step,val/iou_class_1_epoch,val/iou_class_1_step,val/iou_class_2_epoch,val/iou_class_2_step,val/iou_class_3_epoch,val/iou_class_3_step,val/iou_class_4_epoch,val/iou_class_4_step,val/iou_class_5_epoch,val/iou_class_5_step,val/loss_epoch,val/loss_step
0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14421580731868744,0.008981205523014069,0.02996092289686203,0.0,0.24843551218509674,0.05947992950677872,0.25207799673080444,0.0178025234490633,0.05817875638604164,0.0,0.3979949355125427,0.11228137463331223,1.7344717979431152,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23850570619106293,0.0009093955159187317,0.02695116586983204,0.0,0.26971501111984253,0.02318364568054676,0.3851507604122162,0.00181713851634413,0.052487727254629135,0.0,0.42484337091445923,0.04531668499112129,1.6883976459503174,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25328102707862854,0.01741921901702881,0.022314907982945442,8.868786244420335e-05,0.3271443843841553,0.04532922804355621,0.40418869256973267,0.034241970628499985,0.0436556413769722,0.00017735999426804483,0.4930049479007721,0.08672717958688736,1.6956682205200195,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31968849897384644,,0.00010119750368176028,,0.04815377667546272,,0.0,,0.27575644850730896,,0.02931850403547287,,0.48449084162712097,,0.00020237453281879425,,0.09188304096460342,,0.0,,0.43230265378952026,,0.05696682631969452,,1.655328392982483
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31045809388160706,,0.0,,0.013080521486699581,,0.0,,0.4048738479614258,,0.02800421230494976,,0.4738161265850067,,0.0,,0.025823261588811874,,0.0,,0.5763846039772034,,0.054482679814100266,,1.6445413827896118
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31007257103919983,,0.005818613804876804,,0.03963470831513405,,0.0,,0.3416648805141449,,0.025187168270349503,,0.47336703538894653,,0.011569906026124954,,0.07624737173318863,,0.0,,0.509314775466919,,0.04913672059774399,,1.6500332355499268
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20890600979328156,,0.0,,0.01810269057750702,,0.0,,0.3316376209259033,,0.043166354298591614,,0.34561166167259216,,0.0,,0.03556161746382713,,0.0,,0.49808987975120544,,0.08276025205850601,,1.664365530014038
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26247724890708923,,0.0,,0.011176886036992073,,0.0,,0.45922285318374634,,0.015648556873202324,,0.41581302881240845,,0.0,,0.02210668846964836,,0.0,,0.6294074058532715,,0.03081490285694599,,1.6366668939590454
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295256108045578,,0.0,,0.0088964169844985,,0.0,,0.39418715238571167,,0.058853376656770706,,0.4559038281440735,,0.0,,0.01763593778014183,,0.0,,0.5654723644256592,,0.11116435378789902,,1.638236165046692
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3154972791671753,,0.00012287024583201855,,0.00045391396270133555,,0.0,,0.4383275508880615,,0.03441958874464035,,0.47966238856315613,,0.0002457103109918535,,0.0009074160479940474,,0.0,,0.6094961762428284,,0.06654860079288483,,1.6485161781311035
